id,name,address,phone,adult_count,child_count,time
5901203302.0,大樹木柵藥局,台北市文山區木柵路３段１０８號、１１０號（１樓、２樓、３樓）,(02)22340110,0,1897,2020/03/17 17:43:46
5901203320.0,圓鼎藥局,臺北市文山區羅斯福路６段４０７號２樓之１,(02)29332010,87,3250,2020/03/17 17:43:46
5901203339.0,光點景興藥局,臺北市文山區景興路１０９號,(02)29335881,256,450,2020/03/17 17:43:46
5902010016.0,健康藥局,高雄市鹽埕區大仁路１０２號,(07)5510738,0,10,2020/03/17 17:43:46
5902010025.0,南京藥局,高雄市鹽埕區建國四路３８７號,(07)5514652,2,762,2020/03/17 17:43:46
5902011291.0,長庚藥局,高雄市鹽埕區五福四路１６３號一樓,(07)5513436,0,2289,2020/03/17 17:43:46
5902011308.0,昇安藥局,高雄市鹽埕區瀨南街２２５號１樓,(07)5216438,0,1416,2020/03/17 17:43:46
5902011326.0,和生藥局,高雄市鹽埕區建國四路１７８－２號,(07)5315739,0,1146,2020/03/17 17:43:46
5902011335.0,利百加藥局,高雄市鹽埕區大公路９６號,(07)5511098,0,2475,2020/03/17 17:43:46
5902020012.0,永松藥局,高雄市鼓山區鼓山三路１３０－１５號,(07)5810657,0,2577,2020/03/17 17:43:46
5902021153.0,世和藥局,高雄市鼓山區華豐里華夏路１９５號,(07)5522566,0,726,2020/03/17 17:43:46
5902021233.0,崧柏藥局,高雄市鼓山區華榮路５４３號,(07)5542027,0,733,2020/03/17 17:43:46
5902021242.0,快安藥局,高雄市鼓山區濱海一路３２號,(07)5514090,3,1881,2020/03/17 17:43:46
5902021331.0,文山藥局,高雄市鼓山區鼓山二路１６６之８之９號,(07)5315681,11,1665,2020/03/17 17:43:46
5902021377.0,藍玉藥局,高雄市鼓山區鼓峰里九如四路２００２號,(07)5837528,0,1839,2020/03/17 17:43:46
5902022669.0,惠民藥局,高雄市鼓山區九如四路１４２６號,(07)5833228,0,106,2020/03/17 17:43:46
5902022687.0,元氣藥局,高雄市鼓山區南屏路５３３號,(07)5555995,32,1344,2020/03/17 17:43:46
5902022721.0,永瑞藥局,高雄市鼓山區華榮路２９８號２樓,(07)5521376,219,1964,2020/03/17 17:43:46
5902022749.0,安康藥局,高雄市鼓山區裕誠路１１５５號,(07)5536828,75,2493,2020/03/17 17:43:46
5902022794.0,定國藥局,高雄市鼓山區九如四路１１３５號,(07)5815858,0,149,2020/03/17 17:43:46
5902022801.0,裕康中西大藥局,高雄市鼓山區裕誠路１５１９號,(07)5555352,0,2662,2020/03/17 17:43:46
5902022829.0,弘興藥局,高雄市鼓山區鼓山三路４８－１１號,(07)5612677,0,49,2020/03/17 17:43:46
5902022874.0,康爾喜藥局,高雄市鼓山區慶豐街５０號,(07)5222650,5,1505,2020/03/17 17:43:46
5902022892.0,大有藥局,高雄市鼓山區文信路２３６號,(07)5529402,291,2090,2020/03/17 17:43:46
5902022972.0,高雄藥局,高雄市鼓山區九如四路９２４號,(07)5610031,150,1655,2020/03/17 17:43:46
5902030063.0,紅心藥局,高雄市左營區崇德路２５５號,(07)3416697,0,10,2020/03/17 17:43:46
5902030090.0,宏仁藥局,高雄市左營區左營大路３９０號,(07)5817895,0,115,2020/03/17 17:43:46
5902030205.0,果貿藥局,高雄市左營區果峰街２２號,(07)5852825,56,2981,2020/03/17 17:43:46
5902030269.0,立文藥局,高雄市左營區立文路５４號,(07)5572899,0,199,2020/03/17 17:43:46
5902030287.0,慈德藥局,高雄市左營區重愛路５３號,(07)3416212,215,2168,2020/03/17 17:43:46
5902030303.0,翔生藥局,高雄市左營區尾南里左營大路５１４號,(07)5827329,0,137,2020/03/17 17:43:46
5902030312.0,吉辰藥局,高雄市左營區左營大路４１之１號,(07)5815069,0,549,2020/03/17 17:43:46
5902030410.0,重仁藥局,高雄市左營區左營大路４０８號,(07)5824083,0,1107,2020/03/17 17:43:46
5902030634.0,有機藥局,高雄市左營區榮耀街３號,(07)3596429,7,1316,2020/03/17 17:43:46
5902030643.0,新高橋藥局,高雄市左營區民族一路１０２８號,(07)3100696,9,85,2020/03/17 17:43:46
5902031882.0,崇光藥局,高雄市左營區華夏路７５５號,(07)3452211,6,589,2020/03/17 17:43:46
5902031999.0,平安藥局,高雄市左營區中華一路５之１號,(07)5833688,8,3170,2020/03/17 17:43:46
5902032174.0,光明健保藥局,高雄市左營區翠華路６０１巷８３號,(07)5812499,831,2950,2020/03/17 17:43:46
5902032218.0,和信藥師健保藥局,高雄市左營區崇德路２６７號,(07)3419363,0,375,2020/03/17 17:43:46
5902032227.0,政大聯合藥局,高雄市左營區自由三路５０６號,(07)3454713,0,2040,2020/03/17 17:43:46
5902032370.0,好幸福專業藥局,高雄市左營區明華一路２２０號,(07)5506816,1,920,2020/03/17 17:43:46
5902032432.0,威林藥局,高雄市左營區華夏路７２１號,(07)3414243,2,1202,2020/03/17 17:43:46
5902032441.0,健怡藥局,高雄市左營區翠峰路４０號,(07)5821891,2148,2686,2020/03/17 17:43:46
5902032450.0,可達藥局,高雄市左營區榮德街１７７號,(07)3420182,463,1231,2020/03/17 17:43:46
5902032487.0,必健藥局,高雄市左營區自由二路９０號,(07)5584259,0,975,2020/03/17 17:43:46
5902032521.0,合康健保藥局,高雄市左營區裕誠路１８８號,(07)5509667,10,1773,2020/03/17 17:43:46
5902032530.0,杏光藥局,高雄市左營區果峰街４７巷１號１樓,(07)5837060,13,1561,2020/03/17 17:43:46
5902032647.0,健智美藥局,高雄市左營區富國路９８號,(07)5580888,0,16,2020/03/17 17:43:46
5902032665.0,安欣藥師藥局,高雄市左營區大順一路５５２號１樓,(07)5506620,1039,1994,2020/03/17 17:43:46
5902032674.0,辰暘藥局,高雄市左營區富民路１２０號１、２樓,(07)5588545,68,418,2020/03/17 17:43:46
5902040014.0,成吉藥局,高雄市楠梓區楠梓東街７４號,(07)3513339,0,1038,2020/03/17 17:43:46
5902040041.0,橘井藥局,高雄市楠梓區楠梓路１２９號,(07)3511869,1,1510,2020/03/17 17:43:46
5902040050.0,富翔藥局,高雄市楠梓區常德路３０７號,(07)3516365,0,15,2020/03/17 17:43:46
5902040069.0,新友藥局,高雄市楠梓區萬昌路１１１號,(07)3653534,5,62,2020/03/17 17:43:46
5902040087.0,世詠藥局,高雄市楠梓區楠都東街１３８號,(07)3539869,0,1128,2020/03/17 17:43:46
5902040096.0,宗隆藥局,高雄市楠梓區右昌街２２０號,(07)3622203,555,1610,2020/03/17 17:43:46
5902040112.0,丁丁楠梓藥局,高雄市楠梓區建楠路１３０、１３２、１３４號,(07)3533743,1,1,2020/03/17 17:43:46
5902040210.0,益民藥局,高雄市楠梓區建楠路４７號,(07)3522161,0,1210,2020/03/17 17:43:46
5902040229.0,進昇藥局,高雄市楠梓區德賢路２０２號,(07)3652334,0,730,2020/03/17 17:43:46
5902040238.0,筆秀藥局,高雄市楠梓區青埔街１５２號,(07)3622412,22,720,2020/03/17 17:43:46
5902040274.0,千惠藥局,高雄市楠梓區和光街１８１號,(07)3631268,0,1924,2020/03/17 17:43:46
5902040498.0,順明藥局,高雄市楠梓區和光街６５號,(07)3615574,0,2597,2020/03/17 17:43:46
5902040532.0,聯亞藥局,高雄市揇梓區軍校路７１０號,(07)3638387,0,1599,2020/03/17 17:43:46
5902041226.0,正人藥師藥局,高雄市楠梓區和昌里軍校路６７２號,(07)3652942,0,2312,2020/03/17 17:43:46
5902042269.0,常禾藥局,高雄市楠梓區常德路３３３號一樓,(07)3537431,0,1681,2020/03/17 17:43:46
5902042376.0,佶辰藥局,高雄市楠梓區德民路６４１號１Ｆ,(07)3662802,0,644,2020/03/17 17:43:46
5902042447.0,建佑藥局,高雄市楠梓區右昌街１９１號,(07)3626893,3,25,2020/03/17 17:43:46
5902042474.0,誠群藥局,高雄市楠梓區樂群路１８２號１樓,(07)3661733,0,43,2020/03/17 17:43:46
5902042492.0,合德中西藥師藥局,高雄市楠梓區楠梓路４８６號,(07)3581291,0,45,2020/03/17 17:43:46
5902042563.0,天健藥局,高雄市楠梓區後昌路１０８７號,(07)3634179,0,1882,2020/03/17 17:43:46
5902042590.0,德賢藥師藥局,高雄市楠梓區德賢路５５１號,(07)3606056,0,838,2020/03/17 17:43:46
5902042657.0,皇慶藥局,高雄市楠梓區和光街１９１號,(07)3643352,0,1314,2020/03/17 17:43:46
5902042661.0,元春中西藥師藥局,高雄市楠梓區後昌路８３７巷３７號,(07)3605656,0,45,2020/03/17 17:43:46
5902042714.0,長義藥局,高雄市楠梓區惠民路４８號,(07)3640593,0,760,2020/03/17 17:43:46
5902042769.0,家安藥局,高雄市楠梓區後昌新路１３號１樓,(07)3600066,2,658,2020/03/17 17:43:46
5902050092.0,明曜藥局,高雄市三民區澄和路９６號,(07)3803807,9,1335,2020/03/17 17:43:46
5902050154.0,杏安藥局,高雄市三民區十全一路91 號,(07)3111606,9,1930,2020/03/17 17:43:46
5902050298.0,瑞鶴藥局,高雄市三民區寶德里義德路２５號,(07)3862757,440,2156,2020/03/17 17:43:46
5902050323.0,信彰藥師藥局,高雄市三民區鼎中路６２７號,(07)3422376,0,347,2020/03/17 17:43:46
5902050350.0,日星藥局,高雄市三民區寶龍里惠德街３８號,(07)3845188,171,2311,2020/03/17 17:43:46
5902050378.0,安成藥局,高雄市三民區察哈爾二街６３號,(07)3229295,0,1016,2020/03/17 17:43:46
5902050387.0,合祥藥局,高雄市三民區本元里昭良街６８號,(07)3830180,551,2845,2020/03/17 17:43:46
5902050412.0,春仁藥局,高雄市三民區覺民路２２５號,(07)3962341,0,1672,2020/03/17 17:43:46
5902050467.0,人禾藥局,高雄市三民區達仁里九如二路３２４號,(07)3215681,0,1946,2020/03/17 17:43:46
5902050565.0,澄和藥局,高雄市三民區澄和路６６號,(07)3923111,3,2021,2020/03/17 17:43:46
5902050592.0,建昌藥局,高雄市三民區十全一路１０５號１樓,(07)3232356,0,2337,2020/03/17 17:43:46
5902050636.0,嘉益藥局,高雄市三民區重慶街３０號,(07)3110157,757,2462,2020/03/17 17:43:46
5902050681.0,全信藥局,高雄市三民區鼎中里鼎中路１０６號,(07)3428155,0,1530,2020/03/17 17:43:46
5902050770.0,仁生藥局,高雄市三民區民享里熱河二街７８號,(07)3118765,0,1725,2020/03/17 17:43:46
5902050798.0,友泰藥局,高雄市三民區中和街１６９號,(07)3125236,3930,3354,2020/03/17 17:43:46
5902050903.0,皇安藥局,高雄市三民區九如一路４６１號,(07)3866779,96,714,2020/03/17 17:43:46
5902050912.0,雅信藥局,高雄市三民區鼎山街３２６號,(07)3830821,96,1968,2020/03/17 17:43:46
5902050958.0,安信藥局,高雄市三民區灣中里鼎山街６６５號,(07)3825577,0,2239,2020/03/17 17:43:46
5902051222.0,利民藥局,高雄市三民區孝順街７４號,(07)3125436,0,2009,2020/03/17 17:43:46
5902051240.0,明皇藥局,高雄市三民區寶國里義華路１８１號,(07)3860121,0,1732,2020/03/17 17:43:46
5902051268.0,上正藥師藥局,高雄市三民區憲政路２５５號,(07)2223355,0,707,2020/03/17 17:43:46
5902051642.0,安寧藥局,高雄市三民區嫩江街３９號,(07)3217585,5,1541,2020/03/17 17:43:46
5902051786.0,億生藥局,高雄市三民區南台路２００號,(07)2873436,0,2377,2020/03/17 17:43:46
5902051866.0,久大藥局,高雄市三民區本文里立忠路３２號１Ｆ,(07)3858116,0,816,2020/03/17 17:43:46
5902053833.0,建銘藥局,高雄市三民區吉林街２６２號,(07)3133460,0,767,2020/03/17 17:43:46
5902054689.0,善全藥局,高雄市三民區義華路３９１號,(07)3960269,0,1910,2020/03/17 17:43:46
5902054741.0,文安學藥局,高雄市三民區寶業里覺民路６２號,(07)3809400,0,104,2020/03/17 17:43:46
5902054858.0,勝發藥局,高雄市三民區金鼎路３５０號,(07)3474780,0,1032,2020/03/17 17:43:46
5902055480.0,建保藥局,高雄市三民區陽明路４１３號,(07)3920433,69,853,2020/03/17 17:43:46
5902056638.0,柏仁藥局,高雄市三民區覺民路５０４號,(07)3976016,0,1161,2020/03/17 17:43:46
5902056692.0,大樂藥局,高雄市三民區明誠二路１６號一樓,(07)3501052,1396,2424,2020/03/17 17:43:46
5902056718.0,岱安藥局,高雄市三民區熱河二街２３號,(07)3219946,1664,2433,2020/03/17 17:43:46
5902056754.0,大家藥局,高雄市三民區鼎中路２２９號１樓,(07)3107632,72,1744,2020/03/17 17:43:46
5902056807.0,長慶藥局,高雄市三民區金鼎路３１０號,(07)3105835,2,74,2020/03/17 17:43:46
5902056825.0,新正興藥局,高雄市三民區正興路１００號,(07)3892646,0,2319,2020/03/17 17:43:46
5902056923.0,鴻慶藥局,高雄市三民區裕誠路７０號,(07)9536166,808,1922,2020/03/17 17:43:46
5902057126.0,民安藥局,高雄市三民區嫩江街７０號,(07)3121381,0,2088,2020/03/17 17:43:46
5902057144.0,欣仁惠藥局,高雄市三民區大昌二路２４８號,(07)3837833,29,1012,2020/03/17 17:43:46
5902057162.0,台安藥局,高雄市三民區華德街１４９號１樓,(07)3972340,1734,2223,2020/03/17 17:43:46
5902057288.0,育英藥局,高雄市三民區灣子里和順街３９號,(07)3824467,0,1461,2020/03/17 17:43:46
5902057368.0,崧民藥師藥局,高雄市三民區金鼎路２２８號,(07)3102496,2,1557,2020/03/17 17:43:46
5902057484.0,永勝藥局,高雄市三民區褒忠街１１４號,(07)3814643,12,1890,2020/03/17 17:43:46
5902057493.0,上泰藥局,高雄市三民區鼎山街５６９號,(07)3987396,0,1440,2020/03/17 17:43:46
5902057500.0,陽明藥局,高雄市三民區陽明路２８７號,(07)3960376,11,1229,2020/03/17 17:43:46
5902057519.0,伍陸藥局,高雄市三民區正興路９４號,(07)3890676,6,1128,2020/03/17 17:43:46
5902057546.0,華南藥局,高雄市三民區中和街１２４號,(07)3127483,0,1600,2020/03/17 17:43:46
5902057680.0,健爾康藥局,高雄市三民區正興路２３號,(07)3965658,0,540,2020/03/17 17:43:46
5902057733.0,新久億藥局,高雄市三民區正興路１８３號,(07)3986909,28,1243,2020/03/17 17:43:46
5902057822.0,建工丁丁藥局,高雄市三民區建工路５６８號,(07)3830841,0,55,2020/03/17 17:43:46
5902057831.0,愛橋藥局,高雄市三民區陽明路１９２號,(07)3945146,54,1890,2020/03/17 17:43:46
5902057902.0,利安藥局,高雄市三民區建工路５４５號,(07)3965550,9,2315,2020/03/17 17:43:46
5902057939.0,朝陽健保藥局,高雄市三民區陽明路５７號１樓,(07)3839886,96,1573,2020/03/17 17:43:46
5902057948.0,振源藥局,高雄市三民區熱河一街３５５號１樓,(07)3112541,15,1701,2020/03/17 17:43:46
5902060025.0,連作藥局,高雄市新興區大同一路２０３－１號,(07)2154716,0,760,2020/03/17 17:43:46
5902060132.0,成益藥局,高雄市新興區德望里復興一路４之２號,(07)2265015,0,1266,2020/03/17 17:43:46
5902060150.0,永明藥局,高雄市新興區仁智街２２３號,(07)2619832,0,1842,2020/03/17 17:43:46
5902061540.0,長青藥局,高雄市新興區六合路１１４號,(07)2229220,0,838,2020/03/17 17:43:46
5902061577.0,銘泰藥局,高雄市新興區自立二路１６６號,(07)2855165,0,1386,2020/03/17 17:43:46
5902061899.0,元盛藥局,高雄市新興區六合路１５３號,(07)2228183,0,441,2020/03/17 17:43:46
5902071528.0,岩生藥局,高雄市前金區自立一路１５－１號,(07)2863608,2,1156,2020/03/17 17:43:46
5902071537.0,大衛藥局,高雄市前金區中華三路１８８號,(07)2859958,0,1680,2020/03/17 17:43:46
5902071546.0,中華藥局,高雄市前金區中華四路３６３號,(07)2712779,0,1286,2020/03/17 17:43:46
5902080036.0,瑞林藥局,高雄市苓雅區興中一路２８２號,(07)3312146,0,3142,2020/03/17 17:43:46
5902080287.0,佳鴻中西藥局,高雄市苓雅區文昌路１１號,(07)7497103,19,1471,2020/03/17 17:43:46
5902080312.0,正和藥局,高雄市苓雅區福建街３６２號,(07)2265377,0,999,2020/03/17 17:43:46
5902080376.0,政德藥局,高雄市苓雅區正大里武廟路２９號,(07)7114371,0,1589,2020/03/17 17:43:46
5902080465.0,廣德泰藥局,高雄市苓雅區苓雅二路７６號,(07)3340769,0,1750,2020/03/17 17:43:46
5902080474.0,弘宗藥局,高雄市苓雅區武智街２號,(07)7211088,0,1705,2020/03/17 17:43:46
5902080518.0,福海藥局,高雄市苓雅區武慶三路５８號,(07)7618855,0,442,2020/03/17 17:43:46
5902080527.0,三和藥局,高雄市苓雅區廣州二街１１７號,(07)7220808,0,988,2020/03/17 17:43:46
5902080545.0,柏松藥局,高雄市苓雅區輔仁路１７５號,(07)7119786,0,194,2020/03/17 17:43:46
5902080616.0,一加藥局,高雄市苓雅區和平一路四二號,(07)7212748,1,1661,2020/03/17 17:43:46
5902080741.0,天新藥局,高雄市苓雅區華堂里林森二路１－３號,(07)3342754,0,1498,2020/03/17 17:43:46
5902080803.0,功安中西大藥局,高雄市苓雅區三多二路２９１號,(07)7215949,0,2085,2020/03/17 17:43:46
5902080858.0,福興藥局,高雄市苓雅區成功一路５２號,(07)3331862,0,1913,2020/03/17 17:43:46
5902081015.0,明群藥局,高雄市苓雅區英明路５４號,(07)7254953,1,639,2020/03/17 17:43:46
5902081186.0,寶麒藥局,高雄市苓雅區三多一路１４４號,(07)7610355,0,2166,2020/03/17 17:43:46
5902081328.0,東信藥局,高雄市苓雅區三多一路１８９號,(07)7613309,2,2127,2020/03/17 17:43:46
5902083457.0,順一藥局,高雄市苓雅區田西里成功一路２１０號,(07)3330011,0,1607,2020/03/17 17:43:46
5902083582.0,健智藥局,高雄市苓雅區四維二路９６之２號,(07)7249153,2,47,2020/03/17 17:43:46
5902083591.0,晨安藥局,高雄市苓雅區興中一路１６０號,(07)3365463,0,1905,2020/03/17 17:43:46
5902084703.0,瑞生藥局,高雄市苓雅區自強三路３１號,(07)3305239,0,57,2020/03/17 17:43:46
5902084749.0,琉璃光藥師藥局,高雄市苓雅區四維一路２９２號之一樓,(07)7160930,0,2667,2020/03/17 17:43:46
5902084776.0,杏合藥局,高雄市苓雅區福德二路２１６號,(07)7268966,0,2463,2020/03/17 17:43:46
5902084785.0,新良安藥局,高雄市苓雅區苓雅二路１０６號,(07)3386980,0,319,2020/03/17 17:43:46
5902084801.0,邱吉祥藥局,高雄市苓雅區凱旋二路１３５號,(07)2226055,0,2342,2020/03/17 17:43:46
5902085031.0,上好藥局,高雄市苓雅區四維一路六三號一樓,(07)7266863,1,1479,2020/03/17 17:43:46
5902085139.0,健福藥局,高雄市苓雅區永富街１０號,(07)3381746,2,2221,2020/03/17 17:43:46
5902085148.0,召祐健保藥局,高雄市苓雅區正義路９３號,(07)7493719,127,1807,2020/03/17 17:43:46
5902085166.0,景福藥局,高雄市苓雅區和平一路１４７之５號,(07)7719152,0,1664,2020/03/17 17:43:46
5902085184.0,惠春藥局,高雄市苓雅區武慶三路９６號,(07)7611358,2,2435,2020/03/17 17:43:46
5902085228.0,永森藥局,高雄市苓雅區建國一路２９０號,(07)7163087,0,3118,2020/03/17 17:43:46
5902085308.0,幸福藥師藥局,高雄市苓雅區青年一路１６７－３號,(07)5368701,0,80,2020/03/17 17:43:46
5902085344.0,意祥藥局,高雄市苓雅區武廟路１４２之１號,(07)7224835,0,2014,2020/03/17 17:43:46
5902085371.0,加和藥局,高雄市苓雅區和平一路１４３之７號,(07)7219332,0,1731,2020/03/17 17:43:46
5902090032.0,全國大藥局,高雄市前鎮區三多二路４０３號１樓,(07)3346525,3,1759,2020/03/17 17:43:46
5902090087.0,久億藥局,高雄市前鎮區保泰路３５１號,(07)7619333,9,97,2020/03/17 17:43:46
5902090103.0,文仁藥局,高雄市前鎮區明正里草衙二路４６０號,(07)8413116,0,2,2020/03/17 17:43:46
5902090121.0,意文藥局,高雄市前鎮區瑞華里武營路１８３號,(07)7226570,2,624,2020/03/17 17:43:46
5902090167.0,勝惠藥局,高雄市前鎮區忠孝里三多三路７１號,(07)3354766,0,2812,2020/03/17 17:43:46
5902090363.0,八仙藥局,高雄市前鎮區瑞隆路２５１號,(07)7270001,2,755,2020/03/17 17:43:46
5902090765.0,家安大藥局,高雄市前鎮區崗山南街３４２巷２１號,(07)7137711,0,1729,2020/03/17 17:43:46
5902090827.0,博平藥局,高雄市前鎮區草衙二路３７７號,(07)8311814,39,0,2020/03/17 17:43:46
5902090970.0,民光藥局,高雄市前鎮區林森三路４８號,(07)3335362,0,1894,2020/03/17 17:43:46
5902091128.0,北京藥局,高雄市前鎮區公正路３１號,(07)7113100,15,65,2020/03/17 17:43:46
5902092296.0,迎廣藥局,高雄市前鎮區林森三路１５０號２樓,(07)3321466,4,2382,2020/03/17 17:43:46
5902092321.0,彥芳藥局,高雄市前鎮區長江街６５號１樓,(07)3302007,0,907,2020/03/17 17:43:46
5902092358.0,惠芳藥局,高雄市前鎮區一心一路４８６號,(07)5370650,6,23,2020/03/17 17:43:46
5902092410.0,旺盛藥局,高雄市前鎮區永豐路１０８號,(07)7512899,0,2021,2020/03/17 17:43:46
5902092492.0,元生藥局,高雄市前鎮區鎮興路２２６號１樓,(07)8156356,0,827,2020/03/17 17:43:46
5902092554.0,協和藥局,高雄市前鎮區中華五路９８３號,(07)5377769,0,1343,2020/03/17 17:43:46
5902092572.0,羿昇藥局,高雄市前鎮區一心一路４９２號,(07)3387737,2,1925,2020/03/17 17:43:46
5902092643.0,晏昇藥局,高雄市前鎮區凱旋三路８１號,(07)7235136,0,960,2020/03/17 17:43:46
5902092787.0,吉昌藥局,高雄市前鎮區正勤路１００號,(07)3368782,674,1728,2020/03/17 17:43:46
5902092887.0,民權丁丁藥局,高雄市前鎮區民權二路３４５號,(07)9650177,2,0,2020/03/17 17:43:46
5902092896.0,廣泰藥局,高雄市前鎮區瑞北路５６號,(07)7162166,2,3,2020/03/17 17:43:46
5902092910.0,健家藥局,高雄市前鎮區二聖二路４５號,(07)3389986,0,2025,2020/03/17 17:43:46
5902092956.0,慈濟健保藥局,高雄市前鎮區鎮州路２１１號,(07)8159788,0,1879,2020/03/17 17:43:46
5902100033.0,旗后藥局,高雄市旗津區中洲三路７１５號,(07)5715838,0,2801,2020/03/17 17:43:46
5902100042.0,千佑藥局,高雄市旗津區復興里中洲三路５１３號,(07)5712619,0,845,2020/03/17 17:43:46
5902101094.0,康富藥局,高雄市旗津區旗津二路２２０號,(07)5710567,15,8,2020/03/17 17:43:46
5902110066.0,文祺藥局,高雄市小港區正苓里平治街１１２號,(07)8014066,2,124,2020/03/17 17:43:46
5902110093.0,鳳明中西大藥局,高雄市小港區二苓路２４７號,(07)8011846,0,88,2020/03/17 17:43:46
5902110244.0,億大藥局,高雄市小港區三苓里永義街１７１號,(07)8014958,57,1729,2020/03/17 17:43:46
5902110299.0,大裕藥局,高雄市小港區小港里小港路２６１號,(07)8211467,0,85,2020/03/17 17:43:46
5902110422.0,臨生藥局,高雄市小港區鳳鳴路１４６－４號,(07)8711290,0,1350,2020/03/17 17:43:46
5902110431.0,龍祺藥局,高雄市小港區平和路１１１號,(07)8315352,0,2327,2020/03/17 17:43:46
5902110593.0,慈林藥局,高雄市小港區鳳林路９３號,(07)8718087,0,1280,2020/03/17 17:43:46
5902110600.0,高泰藥局,高雄市小港區桂陽路７號,(07)7930043,0,1,2020/03/17 17:43:46
5902110628.0,悅是康藥局,高雄市小港區漢民路２７６號,(07)8010012,225,75,2020/03/17 17:43:46
5902111661.0,康乃爾藥局,高雄市小港區漢民路４１３號２樓,(07)8026291,1,27,2020/03/17 17:43:46
5902111670.0,桂林活力藥師藥局,高雄市小港區桂陽路４０號,(07)7931248,204,60,2020/03/17 17:43:46
5902111698.0,康莊藥局,高雄市小港區康莊路６９號一樓,(07)8063384,0,1517,2020/03/17 17:43:46
5902111938.0,丁丁藥局小港店,高雄市小港區宏平路８５號,(07)8603388,12,50,2020/03/17 17:43:46
5903010010.0,康健藥局,臺中市豐原區西勢里中山路３７３號,(04)25279542,0,1083,2020/03/17 17:43:46
5903010038.0,金宏健保藥局,臺中市豐原區安康路１０３號,(04)25288262,3,155,2020/03/17 17:43:46
5903010056.0,一加藥局,臺中市豐原區中正路１９５號,(04)25237700,0,1543,2020/03/17 17:43:46
5903010118.0,理妍藥局,臺中市豐原區中正路３７９號,(04)25270140,1,1813,2020/03/17 17:43:46
5903010127.0,友誠藥局,臺中市豐原區豐東路４０１號１樓,(04)25132371,0,15,2020/03/17 17:43:46
5903010145.0,維立藥局,臺中市豐原區豐南街１２號１樓,(04)25337605,0,44,2020/03/17 17:43:46
5903010181.0,永豐藥局,臺中市豐原區中山路４２２號１樓,(04)25280088,0,1250,2020/03/17 17:43:46
5903010261.0,豐原西勢藥局,臺中市豐原區西勢路２００號１樓,(04)25262330,0,58,2020/03/17 17:43:46
5903010270.0,福心藥局,臺中市豐原區中正路７１５號１樓,(04)25229292,1,70,2020/03/17 17:43:46
5903010289.0,心美日藥局,臺中市豐原區中山路３５９號１樓,(04)25260703,0,30,2020/03/17 17:43:46
5903010305.0,大樹圓環藥局,臺中市豐原區圓環東路６１７號１樓,(04)25122212,200,50,2020/03/17 17:43:46
5903010314.0,豐原百宏中西藥局,臺中市豐原區水源路５９５號１樓,(04)25242185,255,39,2020/03/17 17:43:46
5903010332.0,富田藥局,臺中市豐原區文昌街１５２號１樓,(04)25225453,0,31,2020/03/17 17:43:46
5903010341.0,昭仁藥局,臺中市豐原區南陽路１４０號,(04)25243559,0,25,2020/03/17 17:43:46
5903010350.0,甲蒂健保藥局,臺中市豐原區豐東路３０８號,(04)25256028,36,5,2020/03/17 17:43:46
5903010378.0,豐原啄木鳥藥局,臺中市豐原區中山路１７８號１樓,(04)25295340,0,35,2020/03/17 17:43:46
5903010387.0,信宜藥局,臺中市豐原區中山路３９５號,(04)25229912,0,2283,2020/03/17 17:43:46
5903010403.0,品安藥局,臺中市豐原區中山路４０５號,(04)25270138,3,1497,2020/03/17 17:43:46
5903010412.0,佑全豐原圓環東藥局,臺中市豐原區圓環東路５４８、５５０、５５２、５５４號,(04)25246069,0,70,2020/03/17 17:43:46
5903010421.0,長庚健保大藥局,臺中市豐原區中正路１３２號１樓,(04)25151867,0,993,2020/03/17 17:43:46
5903010430.0,喜樂魚藥局,臺中市豐原區圓環東路６１３號１樓,(04)25200226,0,1362,2020/03/17 17:43:46
5903010449.0,豐原藥局,臺中市豐原區新生北路２０６號之１（１樓）,(04)25260119,2,2243,2020/03/17 17:43:46
5903010458.0,心之藥局,臺中市豐原區中山路５０４號,(04)25254959,0,1277,2020/03/17 17:43:46
5903010467.0,阜康藥局,臺中市豐原區中山路２９５號１樓,(04)25155977,2309,2973,2020/03/17 17:43:46
5903010485.0,大樹圓環藥局,臺中市豐原區圓環東路６１７號１樓,(04)25122212,3,18,2020/03/17 17:43:46
5903010494.0,百宏大藥局,臺中市豐原區中正路８６０號１樓,(04)25131538,270,161,2020/03/17 17:43:46
5903020034.0,國良豐藥局,臺中市東勢區豐勢路２１號１樓,(04)25885778,0,980,2020/03/17 17:43:46
5903020043.0,向日葵藥局,臺中市東勢區豐勢路５５７號,(04)25773428,429,1451,2020/03/17 17:43:46
5903020052.0,東勢福倫藥局,臺中市東勢區豐勢路４３８號,(04)25876118,1,120,2020/03/17 17:43:46
5903030012.0,康好藥局,臺中市大甲區三民路１３２－２號,(04)26802149,0,20,2020/03/17 17:43:46
5903030030.0,大甲健康藥局,臺中市大甲區蔣公路２４２-１號１樓,(04)26805833,0,85,2020/03/17 17:43:46
5903030067.0,甲尚藥局,臺中市大甲區順天路１２８號,(04)26760885,1,0,2020/03/17 17:43:46
5903030076.0,百禾藥局,臺中市大甲區仁愛街５８號,(04)26872538,0,704,2020/03/17 17:43:46
5903030085.0,廣元藥局,臺中市大甲區順天路１４６號１樓,(04)26872843,0,523,2020/03/17 17:43:46
